,business_id,city,full_address,latitude,longitude,name,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
2313,eK6KGMKqU_4nB9RdayZD7Q,Phoenix,"602 E Lincoln St Phoenix, AZ 85004",33.442471999999995,-112.065825,Tee Pee Tap Room,30,2.5,AZ,,,,,,,,,,,,,,,loud,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,15,0
2317,jn3OgTqiQIFymRA9U0PTfQ,Phoenix,"401 E Jefferson St Phoenix, AZ 85004",33.445362599999996,-112.06749609999999,Arizona Baseball Club Restaurant,8,3.5,AZ,,,,,,,,,,,,,,,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,0.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0
2318,1-1VcGTL3GyCqUpXZLFTZA,Phoenix,"Chase Field 401 E Jefferson St Phoenix, AZ 85004",33.445362599999996,-112.06749609999999,Friday's Front Row Sports Grill,104,3.0,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,,,,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,23,1
2324,odhXwWaYZvD_icIN6f_DbA,Phoenix,"814 N Central Ave Phoenix, AZ 85004",33.4575099,-112.07412350000001,Athenian Express,77,3.5,AZ,,,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,08:00,16:00,average,casual,none,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,183,19,1
2329,avPNEqlXgyBvTXjb-ujQFA,Phoenix,"2835 N 16th St. #103 Phoenix, AZ 85006",33.4794961,-112.0469586,Pizza Hut,7,2.0,AZ,,,,,,,,,,,,,,,,casual,none,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2330,ldIxXmxD3Cku0vODGYb9dQ,Phoenix,"2835 N 16th St Suite 5 Phoenix, AZ 85006",33.4794961,-112.0469586,Subway,7,2.5,AZ,,,,,,,,,,,,,,,loud,casual,none,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
2334,hWhVP-28LYP3llaMlAJ_JA,Phoenix,"2310 E Mcdowell Rd Phoenix, AZ 85006",33.466086,-112.03234909999999,Rosita's Place,214,4.0,AZ,08:00,21:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,09:00,23:00,average,casual,full_bar,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,no,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,47,1
2339,ixTr1qXUFGTzyaZUuCDDvg,Phoenix,"737 East McDowell Road Phoenix, AZ 85006",33.465433399999995,-112.063548,Whataburger,31,3.0,AZ,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,quiet,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,7,0
2342,ZoQAOnEFnyHjSpomtfqesA,Phoenix,"2022 N 7th St Phoenix, AZ 85006",33.4701393,-112.06543470000001,That's A Wrap,84,4.0,AZ,,,10:30,17:00,10:30,17:00,10:30,17:00,10:30,17:00,10:30,17:00,10:30,15:00,,casual,none,1.0,0.0,1.0,,0.0,,,0.0,1.0,1.0,0.0,,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2346,apCfJVnRyaw6oVUBKujpUQ,Phoenix,"1205 E Van Buren St Phoenix, AZ 85006",33.45107,-112.055957,La Tolteca Mexican Foods,155,4.0,AZ,09:00,19:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,free,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,53,0
2348,ykfTh6HI219NoMsWBxulxw,Phoenix,"1438 E McDowell Rd Phoenix, AZ 85006",33.466043,-112.05026000000001,Gourmet House Of Hong Kong,94,3.5,AZ,11:00,21:00,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,22:00,11:00,22:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,no,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,16,0
2349,McdTNj-TUMOlfkHwQWs4rg,Phoenix,"2333 N 16th St Phoenix, AZ 85006",33.4737734,-112.04749,Tacos Mexico,3,4.5,AZ,,,,,,,,,,,,,,,,casual,full_bar,1.0,0.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2356,tb24fvNJfHhyKEXkKn12Xw,Phoenix,"924 E Roosevelt St Phoenix, AZ 85006",33.458842100000005,-112.06099750000001,Welcome Diner,434,4.5,AZ,17:00,02:00,,,17:00,02:00,17:00,02:00,17:00,02:00,17:00,02:00,17:00,02:00,average,casual,full_bar,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,1.0,0.0,outdoor,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1351,82,2
2361,VXIkI9_EbDbYHeO9IzKjJg,Phoenix,"1602 E Roosevelt Rd Phoenix, AZ 85006",33.4599088,-112.04608,Los Altos Ranch Market,145,4.5,AZ,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,42,0
2367,VKxn7zmp8nOYT-ZHFZTjgA,Phoenix,"2019 N 16th St Phoenix, AZ 85006",33.470153,-112.0474211,Mariscos Ensenada,29,4.5,AZ,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,6,0
2374,rbiRLiFTG098z9JaK3Nshw,Phoenix,"1436 E McDowell Rd Phoenix, AZ 85006",33.465963699999996,-112.05066940000002,Guanaquito Restaurant,79,4.5,AZ,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,average,casual,none,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,22,0
2376,cgNIBHS2mLdbTRiodAT6EQ,Phoenix,"1017 N 7th St Phoenix, AZ 85006",33.459346999999994,-112.064755,Tacos De Juarez,86,4.0,AZ,08:00,21:00,10:30,16:00,10:30,16:00,10:30,16:00,10:30,21:00,10:30,21:00,08:00,21:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,free,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,18,0
2379,SZvYxcvYYVRue9MXcEDjsA,Phoenix,"2026 N 7th St Phoenix, AZ 85006",33.4708674,-112.06538190000002,Coco's Family Restaurant,48,3.5,AZ,,,,,,,,,,,,,,,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,1
2382,5-X03Zc0nN7U5eoe8uFUdw,Phoenix,"2201 N 7th St Phoenix, AZ 85006",33.4713,-112.064761,Coronado Cafe,174,4.0,AZ,10:00,15:00,11:00,14:30,11:00,20:00,11:00,20:00,11:00,20:00,11:00,21:00,11:00,21:00,average,casual,full_bar,2.0,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,free,,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,32,0
2383,0De3TQ_uSOXwgduKL0va3w,Phoenix,"748 E Mcdowell Rd Phoenix, AZ 85006",33.4661987,-112.0632154,Sonic Drive-In,14,3.5,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,10,0
2384,R6aazv8FB-6BeanY3ag8kw,Phoenix,"2303 N 7th St Phoenix, AZ 85006",33.473125,-112.06509140000001,MacAlpine's Soda Fountain,235,3.5,AZ,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,20:00,11:00,20:00,average,casual,none,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,50,2
2386,Xo9Im4LmIhQrzJcO4R3ZbA,Phoenix,"907 N 14th St Phoenix, AZ 85006",33.457936100000005,-112.0520629,Rito's Market & Mexican Take Out,219,4.5,AZ,,,09:00,16:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,10:00,16:00,average,casual,none,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,75,0
2393,TNKr6FelsEqOHnatOgWhog,Phoenix,"2346 E McDowell Rd Phoenix, AZ 85006",33.4660683,-112.03065819999999,Wendy's,3,4.5,AZ,,,,,,,,,,,,,,,,casual,,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0
2396,NYBx4sdSVrN-I5Q8RfLMPg,Phoenix,"1901 E McDowell Rd Phoenix, AZ 85006",33.4655407,-112.04092790000001,San Carlos Bay Seafood Restaurant,42,4.0,AZ,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,average,casual,beer_and_wine,2.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,13,0
2398,Cp6JGY5YIRncTV_My9nf9g,Phoenix,"1605 E Garfield St Phoenix, AZ 85006",33.4575264,-112.04728030000001,Mariscos Playa Hermosa,287,4.0,AZ,10:00,21:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,956,86,0
2400,04HakCR6gEeRYNAoKxkppQ,Phoenix,"1602 E Mcdowell Rd Phoenix, AZ 85006",33.4660319,-112.0473925,Hacienda Restaurant,4,3.0,AZ,,,,,,,,,,,,,,,,casual,full_bar,1.0,,1.0,,1.0,,,1.0,0.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2406,ITyAEjIw9ekv0wXpGHQF1Q,Phoenix,"5024 E McDowell Rd Phoenix, AZ 85008",33.4658505,-111.9730379,Subway,6,3.5,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,free,,,,,,1.0,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0
2410,q2SZa5g85758iW1L9sSL1g,Phoenix,"1627 N 24th St Phoenix, AZ 85008",33.4668576,-112.02985249999999,Eliana's Restaurant,60,4.0,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,14,0
2414,po5FyERB4lUZNnBIwnhFlg,Phoenix,"5002 E Mcdowell Rd Phoenix, AZ 85008",33.4661343,-111.97371799999999,Sonic Drive-In,27,3.0,AZ,,,,,,,,,,,,,,,quiet,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,8,0
2417,I2IofjP2sHZUkv7pcoc33A,Phoenix,"3164 E McDowell Rd Phoenix, AZ 85008",33.466085,-112.01324299999999,Burger King,6,3.0,AZ,,,,,,,,,,,,,,,average,casual,none,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
2422,_RBUU1y4yJrK0SPAd8z0-w,Phoenix,"5104 E McDowell Rd Phoenix, AZ 85008",33.465756199999994,-111.97182839999999,Indian Delhi Palace,188,3.5,AZ,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,no,,,,,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,328,32,0
2423,WyJuGTwFwoN0k8iX8FsqYw,Phoenix,"1001 N 24th St Phoenix, AZ 85008",33.458744,-112.029827,Jack-In-the Box Drive Thru,4,3.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
2430,PEHJjxdw11TGFma9Zhz3ng,Phoenix,"3102 E McDowell Rd Phoenix, AZ 85008",33.466124,-112.015464,Red Devil Italian Restaurant & Pizzeria,131,4.0,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,45,1
2435,zU8IfotOLryhaz5okWx6cA,Phoenix,"3715 E Van Buren St Phoenix, AZ 85008",33.450995500000005,-112.0013904,Pete's Fish & Chips,5,3.0,AZ,,,,,,,,,,,,,,,,casual,none,1.0,0.0,,,1.0,,,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
2437,h2ewvzx8enIwYhNbtIpcZw,Phoenix,"410 N 44th St Ste 180 Phoenix, AZ 85008",33.4528001,-111.9898455,Gateway Cafe,6,2.5,AZ,,,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,,,quiet,casual,none,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
2441,xfk9eY8gmwn8qsbyd-W6lQ,Phoenix,"5012 E Van Buren St Phoenix, AZ 85008",33.4514039,-111.973603,Honey Bear's BBQ,177,3.0,AZ,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00,average,casual,beer_and_wine,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,449,27,0
2448,_gXpjRIjb5fv5f5IVGXvsw,Phoenix,"1628 N 44th St Phoenix, AZ 85008",33.466688,-111.987753,Del Taco,24,3.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,13,0
2452,11TvD4sCfA8GEqLDANpbSQ,Phoenix,"4630 E Van Buren St Phoenix, AZ 85008",33.4513465,-111.9810889,Los Jarritos Restaurant,14,3.5,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0
2460,ZAgPh4v-oOb1g6cdlkKI0g,Phoenix,"326 N 48th St Phoenix, AZ 85008",33.4518,-111.9789,Phoenix House Of Pizza And Subs,13,3.5,AZ,,,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,,,average,casual,none,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,no,,,,,,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0
2467,2unQHR9uaRxk3dsW6f3MGA,Phoenix,"Cofco Chinese Cultural Ctr 668 N 44th St Phoenix, AZ 85008",33.4552907,-111.98786969999999,Lao Ching Hing,49,3.0,AZ,11:30,21:30,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:30,21:30,quiet,casual,beer_and_wine,2.0,0.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0
2473,4rcOm0NnQkBanyS5g7TSNg,Phoenix,"3237 E McDowell Rd Phoenix, AZ 85008",33.465718,-112.01123359999998,El Nuevo Taquito,5,4.0,AZ,,,,,,,,,,,,,,,very_loud,casual,none,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2475,s87D-mtAuJ8BluKgYYsXGw,Phoenix,"2831 N 24th St Phoenix, AZ 85008",33.479689199999996,-112.0297946,El Nopalito,49,4.0,AZ,08:30,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,08:30,20:00,average,casual,beer_and_wine,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,18,0
2476,yQONzVpX-DEpGSuKMIov6A,Phoenix,"Cofco Chinese Cultural Center 668 N 44th St, Ste 108 Phoenix, AZ 85008",33.455448100000005,-111.98848559999999,Szechwan Palace,194,3.5,AZ,11:00,21:00,16:30,21:00,16:30,21:00,16:30,21:00,16:30,21:00,16:30,21:00,11:00,21:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,1.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,41,0
2480,9tefv6uPxoHhp_OlQQJVXA,Phoenix,"2545 N 32nd St Phoenix, AZ 85008",33.4766277,-112.0128996,Canton Wong,11,2.5,AZ,12:00,21:00,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:00,21:30,,casual,none,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,Um5VnQXli9IwplV2rmgggg,Phoenix,"2651 N 44th St Phoenix, AZ 85008",33.478444,-111.9864838,Souper Salad,41,3.0,AZ,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,average,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,20,0
2486,_8Y-XNHmQ76xmxUQIrn0sA,Phoenix,"2303 N 44th St Ste 16 Phoenix, AZ 85008",33.4736745,-111.98625870000001,Blimpie,19,4.0,AZ,11:00,15:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,11:00,15:00,quiet,casual,none,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,0
2488,rAb_wfdKKPPbcIysjYcW4A,Phoenix,"2801 E Van Buren St Phoenix, AZ 85008",33.450927,-112.0211988,Pozoleria Guerrero,13,4.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0
